%
% Aplicados en este archivo:
%   - Eliminados atributos move_stop y todos los que acaban en _after (excepto score_after)
%   - Eliminadas todas las instancias cuya acción fuera 'Stop'
%

@relation 'pacman-training-tutorial'

@attribute pacman_x numeric
@attribute pacman_y numeric
@attribute living_ghosts numeric
@attribute num_food numeric
@attribute move_west numeric
@attribute move_east numeric
@attribute move_north numeric
@attribute move_south numeric
@attribute ghost1_x numeric
@attribute ghost1_y numeric
@attribute ghost1_distance numeric
@attribute ghost1_alive numeric
@attribute ghost2_x numeric
@attribute ghost2_y numeric
@attribute ghost2_distance numeric
@attribute ghost2_alive numeric
@attribute ghost3_x numeric
@attribute ghost3_y numeric
@attribute ghost3_distance numeric
@attribute ghost3_alive numeric
@attribute ghost4_x numeric
@attribute ghost4_y numeric
@attribute ghost4_distance numeric
@attribute ghost4_alive numeric
@attribute closest_food numeric
@attribute score_now numeric
@attribute score_after numeric

@data
12,5,1,14,1,1,0,1,1,1,0,0,3,1,0,0,5,1,0,0,17,1,0,1,2,2362,2361
13,5,1,14,1,1,0,0,1,1,0,0,3,1,0,0,5,1,0,0,17,1,0,1,1,2361,2460
14,5,1,13,1,1,0,1,1,1,0,0,3,1,0,0,5,1,0,0,17,1,0,1,1,2460,2559
15,5,1,12,1,1,0,0,1,1,0,0,3,1,0,0,5,1,0,0,17,1,0,1,1,2559,2658
16,5,1,11,1,1,0,0,1,1,0,0,3,1,0,0,5,1,0,0,17,1,0,1,1,2658,2757
17,5,1,10,1,0,0,1,1,1,0,0,3,1,0,0,5,1,0,0,17,1,0,1,1,2757,2856
17,4,1,9,0,0,1,1,1,1,0,0,3,1,0,0,5,1,0,0,17,1,0,1,1,2856,2955
17,3,1,8,0,0,1,1,1,1,0,0,3,1,0,0,5,1,0,0,17,1,0,1,1,2955,3054
17,2,1,7,0,0,1,1,1,1,0,0,3,1,0,0,5,1,0,0,17,1,0,1,2,3054,3253
8,1,4,22,1,1,1,0,1,1,0,1,1,5,11,1,10,5,6,1,17,1,0,1,3,0,-1
9,1,4,22,1,1,0,0,1,1,0,1,1,5,12,1,10,5,5,1,17,1,0,1,4,-1,-2
10,1,4,22,1,1,0,0,1,1,0,1,1,5,13,1,10,5,4,1,17,1,0,1,4,-2,-3
11,1,4,22,1,1,0,0,1,1,0,1,1,5,14,1,10,5,5,1,17,1,0,1,3,-3,-4
12,1,4,22,1,0,1,0,1,1,0,1,1,5,15,1,10,5,6,1,17,1,0,1,2,-4,-5
12,2,4,22,0,0,1,1,1,1,0,1,1,5,14,1,10,5,5,1,17,1,0,1,2,-5,-6
12,3,4,22,0,0,1,1,1,1,0,1,1,5,13,1,10,5,4,1,17,1,0,1,2,-6,-7
12,4,4,22,0,0,1,1,1,1,0,1,1,5,12,1,10,5,3,1,17,1,0,1,2,-7,-8
12,5,4,22,1,1,0,1,1,1,0,1,1,5,11,1,10,5,2,1,17,1,0,1,2,-8,-9
11,5,4,22,1,1,0,0,1,1,0,1,1,5,10,1,10,5,1,1,17,1,0,1,3,-9,190
10,5,3,22,1,1,0,0,1,1,0,1,1,5,9,1,5,1,0,0,17,1,0,1,4,190,189
9,5,3,22,1,1,0,0,1,1,0,1,1,5,8,1,5,1,0,0,17,1,0,1,5,189,188
8,5,3,22,1,1,0,0,1,1,0,1,1,5,7,1,5,1,0,0,17,1,0,1,6,188,187
7,5,3,22,1,1,0,0,1,1,0,1,1,5,6,1,5,1,0,0,17,1,0,1,5,187,186
6,5,3,22,1,1,0,0,1,1,0,1,1,5,5,1,5,1,0,0,17,1,0,1,4,186,185
5,5,3,22,1,1,0,1,1,1,0,1,1,5,4,1,5,1,0,0,17,1,0,1,3,185,184
4,5,3,22,1,1,0,0,1,1,0,1,1,5,3,1,5,1,0,0,17,1,0,1,2,184,183
3,5,3,22,1,1,0,1,1,1,0,1,1,5,2,1,5,1,0,0,17,1,0,1,1,183,282
2,5,3,21,1,1,0,0,1,1,0,1,1,5,1,1,5,1,0,0,17,1,0,1,2,282,481
1,5,2,21,0,1,0,1,1,1,0,1,3,1,0,0,5,1,0,0,17,1,0,1,1,481,580
1,4,2,20,0,0,1,1,1,1,0,1,3,1,0,0,5,1,0,0,17,1,0,1,1,580,679
1,3,2,19,0,0,1,1,1,1,0,1,3,1,0,0,5,1,0,0,17,1,0,1,1,679,778
1,2,2,18,0,0,1,1,1,1,0,1,3,1,0,0,5,1,0,0,17,1,0,1,2,778,1177
1,1,1,18,0,1,1,0,1,1,0,0,3,1,0,0,5,1,0,0,17,1,0,1,1,1177,1276
2,1,1,17,1,1,0,0,1,1,0,0,3,1,0,0,5,1,0,0,17,1,0,1,1,1276,1775
3,1,1,16,1,1,0,0,1,1,0,0,3,1,0,0,5,1,0,0,17,1,0,1,1,1775,1874
4,1,1,15,1,1,0,0,1,1,0,0,3,1,0,0,5,1,0,0,17,1,0,1,1,1874,2373
5,1,1,14,1,1,1,0,1,1,0,0,3,1,0,0,5,1,0,0,17,1,0,1,1,2373,2372
6,1,1,14,1,1,0,0,1,1,0,0,3,1,0,0,5,1,0,0,17,1,0,1,2,2372,2371
7,1,1,14,1,1,1,0,1,1,0,0,3,1,0,0,5,1,0,0,17,1,0,1,3,2371,2370
8,1,1,14,1,1,1,0,1,1,0,0,3,1,0,0,5,1,0,0,17,1,0,1,4,2370,2369
9,1,1,14,1,1,0,0,1,1,0,0,3,1,0,0,5,1,0,0,17,1,0,1,5,2369,2368
10,1,1,14,1,1,0,0,1,1,0,0,3,1,0,0,5,1,0,0,17,1,0,1,4,2368,2367
11,1,1,14,1,1,0,0,1,1,0,0,3,1,0,0,5,1,0,0,17,1,0,1,3,2367,2366
12,1,1,14,1,0,1,0,1,1,0,0,3,1,0,0,5,1,0,0,17,1,0,1,2,2366,2365
12,2,1,14,0,0,1,1,1,1,0,0,3,1,0,0,5,1,0,0,17,1,0,1,2,2365,2364
12,3,1,14,0,0,1,1,1,1,0,0,3,1,0,0,5,1,0,0,17,1,0,1,2,2364,2363
12,4,1,14,0,0,1,1,1,1,0,0,3,1,0,0,5,1,0,0,17,1,0,1,2,2363,2362
12,5,1,14,1,1,0,1,1,1,0,0,3,1,0,0,5,1,0,0,17,1,0,1,2,2362,2361
13,5,1,14,1,1,0,0,1,1,0,0,3,1,0,0,5,1,0,0,17,1,0,1,1,2361,2460
14,5,1,13,1,1,0,1,1,1,0,0,3,1,0,0,5,1,0,0,17,1,0,1,1,2460,2559
15,5,1,12,1,1,0,0,1,1,0,0,3,1,0,0,5,1,0,0,17,1,0,1,1,2559,2658
16,5,1,11,1,1,0,0,1,1,0,0,3,1,0,0,5,1,0,0,17,1,0,1,1,2658,2757
17,5,1,10,1,0,0,1,1,1,0,0,3,1,0,0,5,1,0,0,17,1,0,1,1,2757,2856
17,4,1,9,0,0,1,1,1,1,0,0,3,1,0,0,5,1,0,0,17,1,0,1,1,2856,2955
17,3,1,8,0,0,1,1,1,1,0,0,3,1,0,0,5,1,0,0,17,1,0,1,1,2955,3054
17,2,1,7,0,0,1,1,1,1,0,0,3,1,0,0,5,1,0,0,17,1,0,1,2,3054,3253
8,1,4,22,1,1,1,0,1,1,0,1,1,5,11,1,10,5,6,1,17,1,0,1,3,0,-1
9,1,4,22,1,1,0,0,1,1,0,1,1,5,12,1,10,5,5,1,17,1,0,1,4,-1,-2
10,1,4,22,1,1,0,0,1,1,0,1,1,5,13,1,10,5,4,1,17,1,0,1,4,-2,-3
11,1,4,22,1,1,0,0,1,1,0,1,1,5,14,1,10,5,5,1,17,1,0,1,3,-3,-4
12,1,4,22,1,0,1,0,1,1,0,1,1,5,15,1,10,5,6,1,17,1,0,1,2,-4,-5
12,2,4,22,0,0,1,1,1,1,0,1,1,5,14,1,10,5,5,1,17,1,0,1,2,-5,-6
12,3,4,22,0,0,1,1,1,1,0,1,1,5,13,1,10,5,4,1,17,1,0,1,2,-6,-7
12,4,4,22,0,0,1,1,1,1,0,1,1,5,12,1,10,5,3,1,17,1,0,1,2,-7,-8
12,5,4,22,1,1,0,1,1,1,0,1,1,5,11,1,10,5,2,1,17,1,0,1,2,-8,-9
11,5,4,22,1,1,0,0,1,1,0,1,1,5,10,1,10,5,1,1,17,1,0,1,3,-9,190
10,5,3,22,1,1,0,0,1,1,0,1,1,5,9,1,5,1,0,0,17,1,0,1,4,190,189
9,5,3,22,1,1,0,0,1,1,0,1,1,5,8,1,5,1,0,0,17,1,0,1,5,189,188
8,5,3,22,1,1,0,0,1,1,0,1,1,5,7,1,5,1,0,0,17,1,0,1,6,188,187
7,5,3,22,1,1,0,0,1,1,0,1,1,5,6,1,5,1,0,0,17,1,0,1,5,187,186
6,5,3,22,1,1,0,0,1,1,0,1,1,5,5,1,5,1,0,0,17,1,0,1,4,186,185
5,5,3,22,1,1,0,1,1,1,0,1,1,5,4,1,5,1,0,0,17,1,0,1,3,185,184
4,5,3,22,1,1,0,0,1,1,0,1,1,5,3,1,5,1,0,0,17,1,0,1,2,184,183
3,5,3,22,1,1,0,1,1,1,0,1,1,5,2,1,5,1,0,0,17,1,0,1,1,183,282
2,5,3,21,1,1,0,0,1,1,0,1,1,5,1,1,5,1,0,0,17,1,0,1,2,282,481
1,5,2,21,0,1,0,1,1,1,0,1,3,1,0,0,5,1,0,0,17,1,0,1,1,481,580
1,4,2,20,0,0,1,1,1,1,0,1,3,1,0,0,5,1,0,0,17,1,0,1,1,580,679
1,3,2,19,0,0,1,1,1,1,0,1,3,1,0,0,5,1,0,0,17,1,0,1,1,679,778
1,2,2,18,0,0,1,1,1,1,0,1,3,1,0,0,5,1,0,0,17,1,0,1,2,778,1177
1,1,1,18,0,1,1,0,1,1,0,0,3,1,0,0,5,1,0,0,17,1,0,1,1,1177,1276
2,1,1,17,1,1,0,0,1,1,0,0,3,1,0,0,5,1,0,0,17,1,0,1,1,1276,1775
3,1,1,16,1,1,0,0,1,1,0,0,3,1,0,0,5,1,0,0,17,1,0,1,1,1775,1874
4,1,1,15,1,1,0,0,1,1,0,0,3,1,0,0,5,1,0,0,17,1,0,1,1,1874,2373
5,1,1,14,1,1,1,0,1,1,0,0,3,1,0,0,5,1,0,0,17,1,0,1,1,2373,2372
6,1,1,14,1,1,0,0,1,1,0,0,3,1,0,0,5,1,0,0,17,1,0,1,2,2372,2371
7,1,1,14,1,1,1,0,1,1,0,0,3,1,0,0,5,1,0,0,17,1,0,1,3,2371,2370
8,1,1,14,1,1,1,0,1,1,0,0,3,1,0,0,5,1,0,0,17,1,0,1,4,2370,2369
9,1,1,14,1,1,0,0,1,1,0,0,3,1,0,0,5,1,0,0,17,1,0,1,5,2369,2368
10,1,1,14,1,1,0,0,1,1,0,0,3,1,0,0,5,1,0,0,17,1,0,1,4,2368,2367
11,1,1,14,1,1,0,0,1,1,0,0,3,1,0,0,5,1,0,0,17,1,0,1,3,2367,2366
12,1,1,14,1,0,1,0,1,1,0,0,3,1,0,0,5,1,0,0,17,1,0,1,2,2366,2365
12,2,1,14,0,0,1,1,1,1,0,0,3,1,0,0,5,1,0,0,17,1,0,1,2,2365,2364
12,3,1,14,0,0,1,1,1,1,0,0,3,1,0,0,5,1,0,0,17,1,0,1,2,2364,2363
12,4,1,14,0,0,1,1,1,1,0,0,3,1,0,0,5,1,0,0,17,1,0,1,2,2363,2362
12,5,1,14,1,1,0,1,1,1,0,0,3,1,0,0,5,1,0,0,17,1,0,1,2,2362,2361
13,5,1,14,1,1,0,0,1,1,0,0,3,1,0,0,5,1,0,0,17,1,0,1,1,2361,2460
14,5,1,13,1,1,0,1,1,1,0,0,3,1,0,0,5,1,0,0,17,1,0,1,1,2460,2559
15,5,1,12,1,1,0,0,1,1,0,0,3,1,0,0,5,1,0,0,17,1,0,1,1,2559,2658
16,5,1,11,1,1,0,0,1,1,0,0,3,1,0,0,5,1,0,0,17,1,0,1,1,2658,2757
17,5,1,10,1,0,0,1,1,1,0,0,3,1,0,0,5,1,0,0,17,1,0,1,1,2757,2856
17,4,1,9,0,0,1,1,1,1,0,0,3,1,0,0,5,1,0,0,17,1,0,1,1,2856,2955
17,3,1,8,0,0,1,1,1,1,0,0,3,1,0,0,5,1,0,0,17,1,0,1,1,2955,3054
17,2,1,7,0,0,1,1,1,1,0,0,3,1,0,0,5,1,0,0,17,1,0,1,2,3054,3253
12,10,4,1,1,1,1,1,5,6,11,1,5,12,9,1,13,6,5,1,13,12,3,1,7,0,-1
12,11,4,1,1,1,1,1,5,6,12,1,5,12,8,1,13,6,6,1,13,12,2,1,8,-1,-2
12,12,4,1,1,1,1,1,5,6,13,1,5,12,7,1,13,6,7,1,13,12,1,1,9,-2,197
13,12,3,1,1,1,1,1,5,6,14,1,5,12,8,1,13,6,6,1,7,1,0,0,8,197,196
13,11,3,1,1,1,1,1,5,6,13,1,5,12,9,1,13,6,5,1,7,1,0,0,7,196,195
13,10,3,1,1,1,1,1,5,6,12,1,5,12,10,1,13,6,4,1,7,1,0,0,6,195,194
13,9,3,1,1,1,1,1,5,6,11,1,5,12,11,1,13,6,3,1,7,1,0,0,5,194,193
13,8,3,1,1,1,1,1,5,6,10,1,5,12,12,1,13,6,2,1,7,1,0,0,6,193,192
13,7,3,1,1,1,1,1,5,6,9,1,5,12,13,1,13,6,1,1,7,1,0,0,7,192,391
13,6,2,1,1,1,1,1,5,6,8,1,5,12,14,1,5,1,0,0,7,1,0,0,8,391,390
12,6,2,1,1,1,1,1,5,6,7,1,5,12,13,1,5,1,0,0,7,1,0,0,9,390,389
11,6,2,1,1,1,1,1,5,6,6,1,5,12,12,1,5,1,0,0,7,1,0,0,10,389,388
10,6,2,1,1,1,1,1,5,6,5,1,5,12,11,1,5,1,0,0,7,1,0,0,11,388,387
9,6,2,1,1,1,1,1,5,6,4,1,5,12,10,1,5,1,0,0,7,1,0,0,12,387,386
8,6,2,1,1,1,1,1,5,6,3,1,5,12,9,1,5,1,0,0,7,1,0,0,13,386,385
7,6,2,1,1,1,1,1,5,6,2,1,5,12,8,1,5,1,0,0,7,1,0,0,14,385,384
6,6,2,1,1,1,1,1,5,6,1,1,5,12,7,1,5,1,0,0,7,1,0,0,15,384,583
5,6,1,1,1,1,1,1,1,1,0,0,5,12,6,1,5,1,0,0,7,1,0,0,16,583,582
5,7,1,1,1,1,1,1,1,1,0,0,5,12,5,1,5,1,0,0,7,1,0,0,15,582,581
5,8,1,1,1,1,1,1,1,1,0,0,5,12,4,1,5,1,0,0,7,1,0,0,14,581,580
5,9,1,1,1,1,0,1,1,1,0,0,5,12,3,1,5,1,0,0,7,1,0,0,13,580,579
6,9,1,1,1,1,1,1,1,1,0,0,5,12,4,1,5,1,0,0,7,1,0,0,12,579,578
6,10,1,1,0,1,1,1,1,1,0,0,5,12,3,1,5,1,0,0,7,1,0,0,13,578,577
6,11,1,1,1,1,1,1,1,1,0,0,5,12,2,1,5,1,0,0,7,1,0,0,14,577,576
6,12,1,1,1,1,1,1,1,1,0,0,5,12,1,1,5,1,0,0,7,1,0,0,15,576,775
12,10,4,1,1,1,1,1,5,6,11,1,5,12,9,1,13,6,5,1,13,12,3,1,7,0,-1
12,11,4,1,1,1,1,1,5,6,12,1,5,12,8,1,13,6,6,1,13,12,2,1,8,-1,-2
12,12,4,1,1,1,1,1,5,6,13,1,5,12,7,1,13,6,7,1,13,12,1,1,9,-2,197
13,12,3,1,1,1,1,1,5,6,14,1,5,12,8,1,13,6,6,1,7,1,0,0,8,197,196
13,11,3,1,1,1,1,1,5,6,13,1,5,12,9,1,13,6,5,1,7,1,0,0,7,196,195
13,10,3,1,1,1,1,1,5,6,12,1,5,12,10,1,13,6,4,1,7,1,0,0,6,195,194
13,9,3,1,1,1,1,1,5,6,11,1,5,12,11,1,13,6,3,1,7,1,0,0,5,194,193
13,8,3,1,1,1,1,1,5,6,10,1,5,12,12,1,13,6,2,1,7,1,0,0,6,193,192
13,7,3,1,1,1,1,1,5,6,9,1,5,12,13,1,13,6,1,1,7,1,0,0,7,192,391
13,6,2,1,1,1,1,1,5,6,8,1,5,12,14,1,5,1,0,0,7,1,0,0,8,391,390
12,6,2,1,1,1,1,1,5,6,7,1,5,12,13,1,5,1,0,0,7,1,0,0,9,390,389
11,6,2,1,1,1,1,1,5,6,6,1,5,12,12,1,5,1,0,0,7,1,0,0,10,389,388
10,6,2,1,1,1,1,1,5,6,5,1,5,12,11,1,5,1,0,0,7,1,0,0,11,388,387
9,6,2,1,1,1,1,1,5,6,4,1,5,12,10,1,5,1,0,0,7,1,0,0,12,387,386
8,6,2,1,1,1,1,1,5,6,3,1,5,12,9,1,5,1,0,0,7,1,0,0,13,386,385
7,6,2,1,1,1,1,1,5,6,2,1,5,12,8,1,5,1,0,0,7,1,0,0,14,385,384
6,6,2,1,1,1,1,1,5,6,1,1,5,12,7,1,5,1,0,0,7,1,0,0,15,384,583
5,6,1,1,1,1,1,1,1,1,0,0,5,12,6,1,5,1,0,0,7,1,0,0,16,583,582
5,7,1,1,1,1,1,1,1,1,0,0,5,12,5,1,5,1,0,0,7,1,0,0,15,582,581
5,8,1,1,1,1,1,1,1,1,0,0,5,12,4,1,5,1,0,0,7,1,0,0,14,581,580
5,9,1,1,1,1,0,1,1,1,0,0,5,12,3,1,5,1,0,0,7,1,0,0,13,580,579
6,9,1,1,1,1,1,1,1,1,0,0,5,12,4,1,5,1,0,0,7,1,0,0,12,579,578
6,10,1,1,0,1,1,1,1,1,0,0,5,12,3,1,5,1,0,0,7,1,0,0,13,578,577
6,11,1,1,1,1,1,1,1,1,0,0,5,12,2,1,5,1,0,0,7,1,0,0,14,577,576
6,12,1,1,1,1,1,1,1,1,0,0,5,12,1,1,5,1,0,0,7,1,0,0,15,576,775
12,10,4,1,1,1,1,1,5,6,11,1,5,12,9,1,13,6,5,1,13,12,3,1,7,0,-1
12,11,4,1,1,1,1,1,5,6,12,1,5,12,8,1,13,6,6,1,13,12,2,1,8,-1,-2
12,12,4,1,1,1,1,1,5,6,13,1,5,12,7,1,13,6,7,1,13,12,1,1,9,-2,197
13,12,3,1,1,1,1,1,5,6,14,1,5,12,8,1,13,6,6,1,7,1,0,0,8,197,196
13,11,3,1,1,1,1,1,5,6,13,1,5,12,9,1,13,6,5,1,7,1,0,0,7,196,195
13,10,3,1,1,1,1,1,5,6,12,1,5,12,10,1,13,6,4,1,7,1,0,0,6,195,194
13,9,3,1,1,1,1,1,5,6,11,1,5,12,11,1,13,6,3,1,7,1,0,0,5,194,193
13,8,3,1,1,1,1,1,5,6,10,1,5,12,12,1,13,6,2,1,7,1,0,0,6,193,192
13,7,3,1,1,1,1,1,5,6,9,1,5,12,13,1,13,6,1,1,7,1,0,0,7,192,391
13,6,2,1,1,1,1,1,5,6,8,1,5,12,14,1,5,1,0,0,7,1,0,0,8,391,390
12,6,2,1,1,1,1,1,5,6,7,1,5,12,13,1,5,1,0,0,7,1,0,0,9,390,389
11,6,2,1,1,1,1,1,5,6,6,1,5,12,12,1,5,1,0,0,7,1,0,0,10,389,388
10,6,2,1,1,1,1,1,5,6,5,1,5,12,11,1,5,1,0,0,7,1,0,0,11,388,387
9,6,2,1,1,1,1,1,5,6,4,1,5,12,10,1,5,1,0,0,7,1,0,0,12,387,386
8,6,2,1,1,1,1,1,5,6,3,1,5,12,9,1,5,1,0,0,7,1,0,0,13,386,385
7,6,2,1,1,1,1,1,5,6,2,1,5,12,8,1,5,1,0,0,7,1,0,0,14,385,384
6,6,2,1,1,1,1,1,5,6,1,1,5,12,7,1,5,1,0,0,7,1,0,0,15,384,583
5,6,1,1,1,1,1,1,1,1,0,0,5,12,6,1,5,1,0,0,7,1,0,0,16,583,582
5,7,1,1,1,1,1,1,1,1,0,0,5,12,5,1,5,1,0,0,7,1,0,0,15,582,581
5,8,1,1,1,1,1,1,1,1,0,0,5,12,4,1,5,1,0,0,7,1,0,0,14,581,580
5,9,1,1,1,1,0,1,1,1,0,0,5,12,3,1,5,1,0,0,7,1,0,0,13,580,579
6,9,1,1,1,1,1,1,1,1,0,0,5,12,4,1,5,1,0,0,7,1,0,0,12,579,578
6,10,1,1,0,1,1,1,1,1,0,0,5,12,3,1,5,1,0,0,7,1,0,0,13,578,577
6,11,1,1,1,1,1,1,1,1,0,0,5,12,2,1,5,1,0,0,7,1,0,0,14,577,576
6,12,1,1,1,1,1,1,1,1,0,0,5,12,1,1,5,1,0,0,7,1,0,0,15,576,775
12,10,4,1,1,1,1,1,5,6,11,1,5,12,9,1,13,6,5,1,13,12,3,1,7,0,-1
12,11,4,1,1,1,1,1,5,6,12,1,4,12,9,1,13,5,7,1,13,12,2,1,8,-1,-2
12,12,4,1,1,1,1,1,4,6,14,1,4,11,9,1,13,5,8,1,13,12,2,1,9,-2,-3
13,12,4,1,1,1,1,1,4,6,15,1,3,11,11,1,12,5,8,1,13,11,1,1,8,-3,196
13,11,3,1,1,1,1,1,4,7,13,1,2,11,11,1,12,6,6,1,7,1,0,0,7,196,195
13,10,3,1,1,1,1,1,3,7,13,1,2,11,12,1,11,6,6,1,7,1,0,0,6,195,194
13,9,3,1,1,1,1,1,2,7,13,1,2,11,13,1,11,6,5,1,7,1,0,0,5,194,193
13,8,3,1,1,1,1,1,2,7,12,1,3,11,13,1,11,5,5,1,7,1,0,0,6,193,192
13,7,3,1,1,1,1,1,1,7,12,1,2,11,15,1,11,5,4,1,7,1,0,0,7,192,191
13,6,3,1,1,1,1,1,1,6,12,1,1,11,17,1,11,6,2,1,7,1,0,0,8,191,190
12,6,3,1,1,1,1,1,1,5,12,1,1,12,17,1,10,6,2,1,7,1,0,0,9,190,189
11,6,3,1,1,1,1,1,2,5,10,1,1,13,17,1,10,7,2,1,7,1,0,0,10,189,188
11,7,3,1,1,1,1,1,2,5,11,1,1,13,16,1,10,7,1,1,7,1,0,0,9,188,387
10,7,2,1,1,1,1,1,2,5,10,1,1,14,16,1,5,1,0,0,7,1,0,0,10,387,386
10,6,2,1,1,1,1,1,2,6,8,1,1,14,17,1,5,1,0,0,7,1,0,0,11,386,385
9,6,2,1,1,1,1,1,2,6,7,1,2,14,15,1,5,1,0,0,7,1,0,0,12,385,384
8,6,2,1,1,1,1,1,3,6,5,1,2,13,13,1,5,1,0,0,7,1,0,0,13,384,383
7,6,2,1,1,1,1,1,2,6,5,1,3,13,11,1,5,1,0,0,7,1,0,0,14,383,382
6,6,2,1,1,1,1,1,1,6,5,1,2,13,11,1,5,1,0,0,7,1,0,0,15,382,381
5,6,2,1,1,1,1,1,1,5,5,1,2,13,10,1,5,1,0,0,7,1,0,0,16,381,380
5,5,2,1,1,1,1,1,1,4,5,1,2,13,11,1,5,1,0,0,7,1,0,0,17,380,379
5,4,2,1,1,1,1,1,1,5,5,1,3,13,11,1,5,1,0,0,7,1,0,0,18,379,378
5,5,2,1,1,1,1,1,1,4,5,1,4,13,9,1,5,1,0,0,7,1,0,0,17,378,377
5,4,2,1,1,1,1,1,1,5,5,1,4,13,10,1,5,1,0,0,7,1,0,0,18,377,376
5,5,2,1,1,1,1,1,1,4,5,1,5,13,8,1,5,1,0,0,7,1,0,0,17,376,375
5,4,2,1,1,1,1,1,1,4,4,1,5,14,10,1,5,1,0,0,7,1,0,0,18,375,374
4,4,2,1,1,1,1,1,2,4,2,1,5,14,11,1,5,1,0,0,7,1,0,0,19,374,373
3,4,2,1,1,1,1,1,1,4,2,1,6,14,13,1,5,1,0,0,7,1,0,0,20,373,372
2,4,2,1,1,1,1,1,1,4,1,1,7,14,15,1,5,1,0,0,7,1,0,0,21,372,571
1,4,1,1,0,1,1,1,1,1,0,0,7,14,16,1,5,1,0,0,7,1,0,0,22,571,570
1,5,1,1,0,1,1,1,1,1,0,0,6,14,14,1,5,1,0,0,7,1,0,0,21,570,569
1,6,1,1,0,1,1,1,1,1,0,0,6,13,12,1,5,1,0,0,7,1,0,0,20,569,568
1,7,1,1,0,1,1,1,1,1,0,0,7,13,12,1,5,1,0,0,7,1,0,0,19,568,567
1,8,1,1,0,1,1,1,1,1,0,0,6,13,10,1,5,1,0,0,7,1,0,0,18,567,566
1,9,1,1,0,1,0,1,1,1,0,0,5,13,8,1,5,1,0,0,7,1,0,0,17,566,565
2,9,1,1,1,1,0,1,1,1,0,0,6,13,8,1,5,1,0,0,7,1,0,0,16,565,564
3,9,1,1,1,1,0,1,1,1,0,0,6,12,6,1,5,1,0,0,7,1,0,0,15,564,563
4,9,1,1,1,1,0,1,1,1,0,0,6,12,5,1,5,1,0,0,7,1,0,0,14,563,562
5,9,1,1,1,1,0,1,1,1,0,0,7,12,5,1,5,1,0,0,7,1,0,0,13,562,561
6,9,1,1,1,1,1,1,1,1,0,0,8,12,5,1,5,1,0,0,7,1,0,0,12,561,560
6,10,1,1,0,1,1,1,1,1,0,0,8,13,5,1,5,1,0,0,7,1,0,0,13,560,559
6,11,1,1,1,1,1,1,1,1,0,0,8,13,4,1,5,1,0,0,7,1,0,0,14,559,558
6,12,1,1,1,1,1,1,1,1,0,0,8,12,2,1,5,1,0,0,7,1,0,0,15,558,557
7,12,1,1,1,1,1,1,1,1,0,0,8,12,1,1,5,1,0,0,7,1,0,0,14,557,756
12,10,4,1,1,1,1,1,5,6,11,1,5,12,9,1,13,6,5,1,13,12,3,1,7,0,-1
12,11,4,1,1,1,1,1,4,6,13,1,5,11,7,1,13,7,5,1,13,12,3,1,8,-1,-2
12,12,4,1,1,1,1,1,3,6,15,1,4,11,9,1,12,7,5,1,13,13,1,1,9,-2,197
12,13,3,1,1,1,1,1,3,5,17,1,4,12,9,1,12,8,5,1,7,1,0,0,10,197,196
12,12,3,1,1,1,1,1,3,5,16,1,4,11,9,1,13,8,5,1,7,1,0,0,9,196,195
12,11,3,1,1,1,1,1,3,5,15,1,5,11,7,1,13,8,4,1,7,1,0,0,8,195,194
12,10,3,1,1,1,1,1,3,4,15,1,5,12,9,1,12,8,2,1,7,1,0,0,7,194,393
12,9,2,1,1,1,1,1,3,5,13,1,5,13,11,1,5,1,0,0,7,1,0,0,6,393,392
12,10,2,1,1,1,1,1,3,6,13,1,5,12,9,1,5,1,0,0,7,1,0,0,7,392,391
12,11,2,1,1,1,1,1,3,6,14,1,4,12,9,1,5,1,0,0,7,1,0,0,8,391,390
12,12,2,1,1,1,1,1,4,6,14,1,4,13,9,1,5,1,0,0,7,1,0,0,9,390,389
12,13,2,1,1,1,1,1,5,6,14,1,5,13,7,1,5,1,0,0,7,1,0,0,10,389,388
11,13,2,1,1,1,1,1,4,6,14,1,5,13,6,1,5,1,0,0,7,1,0,0,11,388,387
10,13,2,1,1,1,1,1,4,6,13,1,5,14,6,1,5,1,0,0,7,1,0,0,12,387,386
10,14,2,1,1,1,0,1,4,6,14,1,6,14,4,1,5,1,0,0,7,1,0,0,13,386,385
9,14,2,1,1,1,0,1,4,6,13,1,6,13,4,1,5,1,0,0,7,1,0,0,14,385,384
9,13,2,1,1,1,1,1,4,7,11,1,5,13,4,1,5,1,0,0,7,1,0,0,13,384,383
8,13,2,1,1,1,1,1,3,7,11,1,5,12,4,1,5,1,0,0,7,1,0,0,14,383,382
8,12,2,1,1,1,1,1,2,7,11,1,4,12,4,1,5,1,0,0,7,1,0,0,13,382,381
7,12,2,1,1,1,1,1,2,8,9,1,3,12,4,1,5,1,0,0,7,1,0,0,14,381,380
6,12,2,1,1,1,1,1,3,8,7,1,3,11,4,1,5,1,0,0,7,1,0,0,15,380,379
6,11,2,1,1,1,1,1,3,8,6,1,3,11,3,1,5,1,0,0,7,1,0,0,14,379,378
5,11,2,1,1,1,1,0,3,8,5,1,4,11,1,1,5,1,0,0,7,1,0,0,15,378,577
4,11,1,1,1,1,1,0,3,7,5,1,3,1,0,0,5,1,0,0,7,1,0,0,16,577,576
5,11,1,1,1,1,1,0,4,7,5,1,3,1,0,0,5,1,0,0,7,1,0,0,15,576,575
